exp_id,condition,species_id,f1,precision,recall,scientific_name
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1408490,0.6678362573099416,0.6929292929292928,0.6666666666666666,Pereskia grandifolia Haw.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1408557,0.6050944669365722,0.662878787878788,0.5833333333333334,Pongamia pinnata (L.) Pierre
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1409195,0.5589743589743591,0.5427350427350427,0.6190476190476191,Pereskia aculeata Mill.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1416509,0.8363636363636364,0.8111111111111112,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1419807,0.6262626262626262,0.6071428571428571,0.6666666666666666,Vanilla planifolia Jacks. ex Andrews
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1420787,0.7867905056759547,0.6936026936026937,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,B,1618661,0.8727272727272727,0.85,0.9,Dendrobium victoriae-reginae Loher
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1356076,0.2719298245614035,0.29365079365079366,0.26666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1376703,0.4551282051282051,0.42063492063492064,0.5333333333333333,Petiveria alliacea L.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1384499,0.8461538461538461,0.7857142857142857,0.9166666666666666,Lagenaria siceraria (Molina) Standl.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1385700,0.6613756613756614,0.6412337662337663,0.7000000000000001,Barringtonia asiatica (L.) Kurz
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1392654,0.75,0.6666666666666666,0.8571428571428572,Gomphocarpus physocarpus E.Mey.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1397598,0.7304347826086955,0.6769230769230768,0.8000000000000002,Cobaea scandens Cav.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1406486,0.4253968253968254,0.42676767676767674,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1406863,0.511264367816092,0.5138888888888888,0.5128205128205129,Acalypha indica L.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1408490,0.5756613756613757,0.5336700336700336,0.6296296296296297,Pereskia grandifolia Haw.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1408557,0.48391608391608393,0.5238095238095238,0.5416666666666666,Pongamia pinnata (L.) Pierre
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1409195,0.4873015873015873,0.5095238095238096,0.4761904761904762,Pereskia aculeata Mill.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1416509,0.8296296296296296,0.8666666666666667,0.8000000000000002,Nepenthes vieillardii Hook. f.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1419807,0.49999999999999994,0.8055555555555555,0.39999999999999997,Vanilla planifolia Jacks. ex Andrews
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1420787,0.886039886039886,0.9333333333333332,0.875,Alocasia odora (Lindl.) K.Koch
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,C,1618661,0.8380952380952381,0.8121212121212121,0.8666666666666667,Dendrobium victoriae-reginae Loher
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1356076,0.09999999999999999,0.09999999999999999,0.09999999999999999,Tradescantia zebrina Heynh. ex Bosse
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1376703,0.4777777777777778,0.48888888888888893,0.5333333333333333,Petiveria alliacea L.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1384499,0.7502374169040836,0.6825396825396824,0.8333333333333334,Lagenaria siceraria (Molina) Standl.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1385700,0.7282765543635108,0.6697746697746698,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1392654,0.8001262626262626,0.7188109161793372,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1397598,0.8013366750208855,0.8053872053872054,0.8000000000000002,Cobaea scandens Cav.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1406486,0.6238562091503268,0.7162698412698413,0.5555555555555556,Kigelia africana (Lam.) Benth.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1406863,0.5665445665445666,0.6462703962703963,0.5128205128205129,Acalypha indica L.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1408490,0.6081996434937612,0.5696386946386945,0.6666666666666666,Pereskia grandifolia Haw.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1408557,0.6585745409274821,0.6666666666666666,0.6666666666666666,Pongamia pinnata (L.) Pierre
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1409195,0.47814407814407817,0.48412698412698413,0.4761904761904761,Pereskia aculeata Mill.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1416509,0.8215488215488215,0.8015873015873017,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1419807,0.7887205387205386,0.8888888888888888,0.7333333333333334,Vanilla planifolia Jacks. ex Andrews
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1420787,0.823529411764706,0.7777777777777777,0.875,Alocasia odora (Lindl.) K.Koch
exp_0004_Cmedian_gap_pow_k1.0_p0.5_mid_focal,D,1618661,0.9,0.9,0.9,Dendrobium victoriae-reginae Loher
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1356076,0.17777777777777778,0.17777777777777778,0.19999999999999998,Tradescantia zebrina Heynh. ex Bosse
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1376703,0.4481481481481482,0.5222222222222223,0.4000000000000001,Petiveria alliacea L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1384499,0.7956315289648623,0.7405372405372406,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1385700,0.7886382623224728,0.7811447811447811,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1392654,0.8355471220746363,0.746078431372549,0.9523809523809524,Gomphocarpus physocarpus E.Mey.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1397598,0.7770942507784614,0.7609427609427609,0.8000000000000002,Cobaea scandens Cav.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1406486,0.5142070863433092,0.5638888888888888,0.48148148148148145,Kigelia africana (Lam.) Benth.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1406863,0.4599922261091676,0.4678571428571428,0.4615384615384615,Acalypha indica L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1408490,0.6157407407407408,0.6455026455026456,0.5925925925925927,Pereskia grandifolia Haw.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1408557,0.6129629629629629,0.6071428571428571,0.625,Pongamia pinnata (L.) Pierre
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1409195,0.4269434269434269,0.3975468975468975,0.4761904761904761,Pereskia aculeata Mill.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1416509,0.8962962962962964,0.9333333333333332,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1419807,0.49206349206349204,1.0,0.3333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1420787,0.9607843137254902,0.9259259259259259,1.0,Alocasia odora (Lindl.) K.Koch
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,A,1618661,0.8714285714285714,0.8454545454545456,0.9,Dendrobium victoriae-reginae Loher
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1356076,0.17407407407407405,0.18333333333333335,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1376703,0.6388888888888888,0.6666666666666666,0.6666666666666666,Petiveria alliacea L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1384499,0.8331812929514079,0.7297385620915033,0.9722222222222222,Lagenaria siceraria (Molina) Standl.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1385700,0.5432996632996633,0.447008547008547,0.7333333333333334,Barringtonia asiatica (L.) Kurz
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1392654,0.7758838383838383,0.6793372319688108,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1397598,0.7630591630591631,0.7313131313131315,0.8000000000000002,Cobaea scandens Cav.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1406486,0.5087719298245613,0.5,0.5185185185185185,Kigelia africana (Lam.) Benth.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1406863,0.595257788806176,0.5604395604395603,0.641025641025641,Acalypha indica L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1408490,0.6195286195286195,0.6424501424501424,0.6296296296296297,Pereskia grandifolia Haw.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1408557,0.43828197945845004,0.4682539682539682,0.4166666666666667,Pongamia pinnata (L.) Pierre
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1409195,0.34927536231884054,0.34259259259259256,0.42857142857142855,Pereskia aculeata Mill.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1416509,0.8535353535353535,0.7936507936507936,0.9333333333333332,Nepenthes vieillardii Hook. f.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1419807,0.6444444444444444,0.7000000000000001,0.6,Vanilla planifolia Jacks. ex Andrews
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1420787,0.8799019607843137,0.8472222222222222,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,B,1618661,0.8664160401002506,0.869023569023569,0.8666666666666667,Dendrobium victoriae-reginae Loher
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1356076,0.19166666666666665,0.2333333333333333,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1376703,0.5333333333333333,0.5333333333333333,0.5333333333333333,Petiveria alliacea L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1384499,0.7779541446208112,0.6773148148148148,0.9166666666666666,Lagenaria siceraria (Molina) Standl.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1385700,0.6707070707070707,0.6454545454545455,0.6999999999999998,Barringtonia asiatica (L.) Kurz
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1392654,0.7544191919191919,0.6598440545808967,0.8809523809523809,Gomphocarpus physocarpus E.Mey.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1397598,0.7151792524790238,0.7054131054131054,0.7333333333333334,Cobaea scandens Cav.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1406486,0.49548708372237776,0.5814814814814815,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1406863,0.5793650793650794,0.602020202020202,0.5641025641025642,Acalypha indica L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1408490,0.6145969498910675,0.6056397306397306,0.6296296296296297,Pereskia grandifolia Haw.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1408557,0.528657616892911,0.5814814814814815,0.5,Pongamia pinnata (L.) Pierre
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1409195,0.5678733031674209,0.5370370370370371,0.6190476190476191,Pereskia aculeata Mill.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1416509,0.8030303030303031,0.7658730158730158,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1419807,0.3952380952380952,0.5222222222222223,0.3333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1420787,0.9237472766884531,0.8592592592592592,1.0,Alocasia odora (Lindl.) K.Koch
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,C,1618661,0.8441558441558441,0.7954545454545455,0.9,Dendrobium victoriae-reginae Loher
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1356076,0.20098965362123256,0.2888888888888889,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1376703,0.41111111111111115,0.37142857142857144,0.4666666666666666,Petiveria alliacea L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1384499,0.747936507936508,0.665954415954416,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1385700,0.677979797979798,0.5904761904761905,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1392654,0.7213698382578838,0.6249766573295986,0.8571428571428571,Gomphocarpus physocarpus E.Mey.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1397598,0.7301587301587301,0.6969696969696969,0.7666666666666666,Cobaea scandens Cav.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1406486,0.42637362637362636,0.6,0.3333333333333333,Kigelia africana (Lam.) Benth.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1406863,0.5386243386243387,0.6785714285714285,0.4615384615384615,Acalypha indica L.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1408490,0.6290448343079922,0.5973063973063973,0.6666666666666666,Pereskia grandifolia Haw.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1408557,0.5793650793650793,0.49273504273504276,0.7083333333333334,Pongamia pinnata (L.) Pierre
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1409195,0.4777777777777778,0.4916666666666667,0.4761904761904761,Pereskia aculeata Mill.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1416509,0.8407407407407407,0.8380952380952381,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1419807,0.6313131313131314,0.6944444444444443,0.6000000000000001,Vanilla planifolia Jacks. ex Andrews
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1420787,0.9277605779153767,0.872053872053872,1.0,Alocasia odora (Lindl.) K.Koch
exp_0005_Cmedian_gap_pow_k2.0_p0.5_mid_focal,D,1618661,0.8857142857142857,0.8727272727272727,0.9,Dendrobium victoriae-reginae Loher
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1356076,0.17777777777777778,0.17777777777777778,0.19999999999999998,Tradescantia zebrina Heynh. ex Bosse
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1376703,0.4481481481481482,0.5222222222222223,0.4000000000000001,Petiveria alliacea L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1384499,0.7956315289648623,0.7405372405372406,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1385700,0.7886382623224728,0.7811447811447811,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1392654,0.8355471220746363,0.746078431372549,0.9523809523809524,Gomphocarpus physocarpus E.Mey.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1397598,0.7770942507784614,0.7609427609427609,0.8000000000000002,Cobaea scandens Cav.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1406486,0.5142070863433092,0.5638888888888888,0.48148148148148145,Kigelia africana (Lam.) Benth.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1406863,0.4599922261091676,0.4678571428571428,0.4615384615384615,Acalypha indica L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1408490,0.6157407407407408,0.6455026455026456,0.5925925925925927,Pereskia grandifolia Haw.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1408557,0.6129629629629629,0.6071428571428571,0.625,Pongamia pinnata (L.) Pierre
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1409195,0.4269434269434269,0.3975468975468975,0.4761904761904761,Pereskia aculeata Mill.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1416509,0.8962962962962964,0.9333333333333332,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1419807,0.49206349206349204,1.0,0.3333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1420787,0.9607843137254902,0.9259259259259259,1.0,Alocasia odora (Lindl.) K.Koch
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,A,1618661,0.8714285714285714,0.8454545454545456,0.9,Dendrobium victoriae-reginae Loher
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1356076,0.27652464494569756,0.36574074074074076,0.2333333333333333,Tradescantia zebrina Heynh. ex Bosse
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1376703,0.49607843137254903,0.4150793650793651,0.6666666666666666,Petiveria alliacea L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1384499,0.7014285714285715,0.6134615384615385,0.8333333333333334,Lagenaria siceraria (Molina) Standl.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1385700,0.6294149221685453,0.5619909502262443,0.7333333333333334,Barringtonia asiatica (L.) Kurz
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1392654,0.7844718532574321,0.6937908496732025,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1397598,0.7630591630591631,0.7313131313131315,0.8000000000000002,Cobaea scandens Cav.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1406486,0.49807273336685104,0.6064814814814815,0.4444444444444444,Kigelia africana (Lam.) Benth.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1406863,0.6115270935960592,0.5888888888888889,0.6410256410256411,Acalypha indica L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1408490,0.6658496732026143,0.7658730158730159,0.5925925925925927,Pereskia grandifolia Haw.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1408557,0.47035573122529645,0.36349206349206353,0.6666666666666666,Pongamia pinnata (L.) Pierre
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1409195,0.48774509803921573,0.40598290598290604,0.6190476190476191,Pereskia aculeata Mill.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1416509,0.865993265993266,0.8777777777777778,0.8666666666666667,Nepenthes vieillardii Hook. f.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1419807,0.6646464646464646,0.6722222222222222,0.6666666666666666,Vanilla planifolia Jacks. ex Andrews
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1420787,0.7844896331738437,0.7007575757575758,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,B,1618661,0.8584415584415584,0.8227272727272728,0.9,Dendrobium victoriae-reginae Loher
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1356076,0.1736694677871148,0.2619047619047619,0.13333333333333333,Tradescantia zebrina Heynh. ex Bosse
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1376703,0.5670995670995671,0.5,0.6666666666666666,Petiveria alliacea L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1384499,0.779628647214854,0.7162249515190692,0.8611111111111112,Lagenaria siceraria (Molina) Standl.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1385700,0.6345431272967504,0.528657616892911,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1392654,0.791919191919192,0.706140350877193,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1397598,0.7327561327561328,0.7035353535353535,0.7666666666666666,Cobaea scandens Cav.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1406486,0.5111111111111111,0.6888888888888888,0.4074074074074074,Kigelia africana (Lam.) Benth.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1406863,0.5804787000439174,0.6713804713804713,0.5128205128205128,Acalypha indica L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1408490,0.596078431372549,0.6527777777777777,0.5555555555555556,Pereskia grandifolia Haw.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1408557,0.4400707651481645,0.436026936026936,0.4583333333333333,Pongamia pinnata (L.) Pierre
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1409195,0.5737556561085974,0.5472222222222222,0.6190476190476191,Pereskia aculeata Mill.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1416509,0.7851851851851852,0.85,0.7333333333333334,Nepenthes vieillardii Hook. f.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1419807,0.557142857142857,0.7555555555555555,0.4666666666666666,Vanilla planifolia Jacks. ex Andrews
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1420787,0.8774509803921569,0.8425925925925926,0.9166666666666666,Alocasia odora (Lindl.) K.Koch
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,C,1618661,0.8441558441558441,0.7954545454545455,0.9,Dendrobium victoriae-reginae Loher
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1356076,0.2074074074074074,0.2833333333333334,0.16666666666666666,Tradescantia zebrina Heynh. ex Bosse
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1376703,0.4222222222222222,0.45,0.4000000000000001,Petiveria alliacea L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1384499,0.7528735632183907,0.6531862745098039,0.8888888888888888,Lagenaria siceraria (Molina) Standl.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1385700,0.7080745341614906,0.6380286380286381,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1392654,0.800260671228413,0.718266253869969,0.9047619047619048,Gomphocarpus physocarpus E.Mey.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1397598,0.7770942507784614,0.7609427609427609,0.8000000000000002,Cobaea scandens Cav.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1406486,0.510989010989011,0.85,0.3703703703703703,Kigelia africana (Lam.) Benth.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1406863,0.5860805860805861,0.6558857808857809,0.5384615384615384,Acalypha indica L.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1408490,0.6464285714285715,0.7532467532467533,0.5925925925925927,Pereskia grandifolia Haw.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1408557,0.6305555555555555,0.6130952380952381,0.6666666666666666,Pongamia pinnata (L.) Pierre
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1409195,0.5721468074409252,0.5416666666666666,0.6190476190476191,Pereskia aculeata Mill.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1416509,0.8053872053872054,0.8222222222222223,0.8000000000000002,Nepenthes vieillardii Hook. f.
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1419807,0.6349206349206349,0.8333333333333334,0.5333333333333333,Vanilla planifolia Jacks. ex Andrews
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1420787,0.823529411764706,0.7777777777777777,0.875,Alocasia odora (Lindl.) K.Koch
exp_0006_Cmedian_gap_pow_k0.5_p0.5_mid_focal,D,1618661,0.8714285714285714,0.8454545454545456,0.9,Dendrobium victoriae-reginae Loher
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1356076,0.09206349206349207,0.15,0.06666666666666667,Tradescantia zebrina Heynh. ex Bosse
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1376703,0.35555555555555557,0.3833333333333333,0.3333333333333333,Petiveria alliacea L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1384499,0.7692307692307693,0.7142857142857143,0.8333333333333334,Lagenaria siceraria (Molina) Standl.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1385700,0.7655502392344498,0.7407407407407406,0.8000000000000002,Barringtonia asiatica (L.) Kurz
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1392654,0.8522875816993464,0.775,0.9523809523809524,Gomphocarpus physocarpus E.Mey.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1397598,0.7886382623224728,0.7811447811447811,0.8000000000000002,Cobaea scandens Cav.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1406486,0.6544117647058824,0.7321428571428572,0.5925925925925927,Kigelia africana (Lam.) Benth.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1406863,0.46555555555555556,0.5,0.4358974358974359,Acalypha indica L.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1408490,0.573529411764706,0.6428571428571429,0.5185185185185185,Pereskia grandifolia Haw.
exp_0007_Cmedian_gap_pow_k1.0_p0.5_mid_focalg1.0,A,1408557,0.6405228758169934,0.7566137566137566,0.5833333333333334,Pongamia pinnata (L.) Pierre
